prikey,Key,User,Upload Time (GMT),Survey Name,Version,Complete,Survey Notes,Location Trigger,Instance Name,_start (GMT),_end (GMT),_device,site,plot,quadrat,host,phenologyhost1,phenologyhost2,phenologyhost3,light,gbh1,gbh2,gbh3,gbh4,gbh5,infest,biomass,phenologypar1,phenologypar2,phenologypar3,clump,poll,disp,foli
16,,preethi1433@gmail.com,2018-01-29T11:30:21Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] plot 5 [host] tree 41 has acacia chundra with lot of parasite fruits,,,2018-01-24T09:53:20Z,2018-01-29T11:18:38Z,-2147483648,aranya,plot5,,Dodonaea angustifolia,1,0,0,6.3,4,5,3,,,2,,,,,,,,
16,,preethi1433@gmail.com,2018-01-29T11:30:21Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] plot 5 [host] tree 41 has acacia chundra with lot of parasite fruits,,,2018-01-24T09:53:20Z,2018-01-29T11:18:38Z,-2147483648,aranya,plot5,,Acacia mangium,1,1,1,11.7,12,5,4,4,,1,3,1,0,0,1,,,
16,,preethi1433@gmail.com,2018-01-29T11:30:21Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] plot 5 [host] tree 41 has acacia chundra with lot of parasite fruits,,,2018-01-24T09:53:20Z,2018-01-29T11:18:38Z,-2147483648,aranya,plot5,,Acacia mangium,1,1,0,9.4,5,5,6,,,2,,,,,,,,
16,,preethi1433@gmail.com,2018-01-29T11:30:21Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] plot 5 [host] tree 41 has acacia chundra with lot of parasite fruits,,,2018-01-24T09:53:20Z,2018-01-29T11:18:38Z,-2147483648,aranya,plot5,,Acacia mangium,1,1,0,9.1,6,5,3,,,2,,,,,,,,
16,,preethi1433@gmail.com,2018-01-29T11:30:21Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] plot 5 [host] tree 41 has acacia chundra with lot of parasite fruits,,,2018-01-24T09:53:20Z,2018-01-29T11:18:38Z,-2147483648,aranya,plot5,,Acacia mangium,1,1,1,9.1,11,6,4,,,2,,,,,,,,
16,,preethi1433@gmail.com,2018-01-29T11:30:21Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] plot 5 [host] tree 41 has acacia chundra with lot of parasite fruits,,,2018-01-24T09:53:20Z,2018-01-29T11:18:38Z,-2147483648,aranya,plot5,,Manilkara hexandra,1,1,0,28.1,5,7,5,,,2,,,,,,,,
16,,preethi1433@gmail.com,2018-01-29T11:30:21Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] plot 5 [host] tree 41 has acacia chundra with lot of parasite fruits,,,2018-01-24T09:53:20Z,2018-01-29T11:18:38Z,-2147483648,aranya,plot5,,Acacia mangium,1,1,0,6.1,7,8,,,,1,1,1,1,0,1,,,
16,,preethi1433@gmail.com,2018-01-29T11:30:21Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] plot 5 [host] tree 41 has acacia chundra with lot of parasite fruits,,,2018-01-24T09:53:20Z,2018-01-29T11:18:38Z,-2147483648,aranya,plot5,,Acacia mangium,1,1,0,6.1,7,8,,,,1,,0,0,0,,,,
16,,preethi1433@gmail.com,2018-01-29T11:30:21Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] plot 5 [host] tree 41 has acacia chundra with lot of parasite fruits,,,2018-01-24T09:53:20Z,2018-01-29T11:18:38Z,-2147483648,aranya,plot5,,Carmona retusa,1,0,0,6,6,5,3.5,,,2,,,,,,,,
16,,preethi1433@gmail.com,2018-01-29T11:30:21Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] plot 5 [host] tree 41 has acacia chundra with lot of parasite fruits,,,2018-01-24T09:53:20Z,2018-01-29T11:18:38Z,-2147483648,aranya,plot5,,Morinda coreia,0,0,0,6.1,12,13,,,,2,,,,,,,,
16,,preethi1433@gmail.com,2018-01-29T11:30:21Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] plot 5 [host] tree 41 has acacia chundra with lot of parasite fruits,,,2018-01-24T09:53:20Z,2018-01-29T11:18:38Z,-2147483648,aranya,plot5,,Pterocarpus santalinus,1,0,0,22.9,55,,,,,2,,,,,,,,
16,,preethi1433@gmail.com,2018-01-29T11:30:21Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] plot 5 [host] tree 41 has acacia chundra with lot of parasite fruits,,,2018-01-24T09:53:20Z,2018-01-29T11:18:38Z,-2147483648,aranya,plot5,,Acacia holosericea,1,1,1,8.5,9,8,6,,,2,,,,,,,,
16,,preethi1433@gmail.com,2018-01-29T11:30:21Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] plot 5 [host] tree 41 has acacia chundra with lot of parasite fruits,,,2018-01-24T09:53:20Z,2018-01-29T11:18:38Z,-2147483648,aranya,plot5,,Walsura trifoliata,1,0,0,21.7,10,8,7,10,9,2,,,,,,,,
16,,preethi1433@gmail.com,2018-01-29T11:30:21Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] plot 5 [host] tree 41 has acacia chundra with lot of parasite fruits,,,2018-01-24T09:53:20Z,2018-01-29T11:18:38Z,-2147483648,aranya,plot5,,Flacourtia indica,1,0,0,7.7,10,8,5.5,5,,2,,,,,,,,
16,,preethi1433@gmail.com,2018-01-29T11:30:21Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] plot 5 [host] tree 41 has acacia chundra with lot of parasite fruits,,,2018-01-24T09:53:20Z,2018-01-29T11:18:38Z,-2147483648,aranya,plot5,,Pterocarpus santalinus,1,0,1,23.3,34,65,,,,2,,,,,,,,
16,,preethi1433@gmail.com,2018-01-29T11:30:21Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] plot 5 [host] tree 41 has acacia chundra with lot of parasite fruits,,,2018-01-24T09:53:20Z,2018-01-29T11:18:38Z,-2147483648,aranya,plot5,,Pterocarpus santalinus,1,0,0,39.6,54,,,,,2,,,,,,,,
16,,preethi1433@gmail.com,2018-01-29T11:30:21Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] plot 5 [host] tree 41 has acacia chundra with lot of parasite fruits,,,2018-01-24T09:53:20Z,2018-01-29T11:18:38Z,-2147483648,aranya,plot5,,Acacia auriculiformis,1,0,1,39,33,,,,,2,,,,,,,,
16,,preethi1433@gmail.com,2018-01-29T11:30:21Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] plot 5 [host] tree 41 has acacia chundra with lot of parasite fruits,,,2018-01-24T09:53:20Z,2018-01-29T11:18:38Z,-2147483648,aranya,plot5,,Ficus benghalensis,1,0,0,40.5,165,,,,,2,,,,,,,,
16,,preethi1433@gmail.com,2018-01-29T11:30:21Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] plot 5 [host] tree 41 has acacia chundra with lot of parasite fruits,,,2018-01-24T09:53:20Z,2018-01-29T11:18:38Z,-2147483648,aranya,plot5,,Pterocarpus santalinus,1,0,0,6.6,26,,,,,2,,,,,,,,
16,,preethi1433@gmail.com,2018-01-29T11:30:21Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] plot 5 [host] tree 41 has acacia chundra with lot of parasite fruits,,,2018-01-24T09:53:20Z,2018-01-29T11:18:38Z,-2147483648,aranya,plot5,,Pterocarpus santalinus,1,0,0,6.5,53,,,,,2,,,,,,,,
16,,preethi1433@gmail.com,2018-01-29T11:30:21Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] plot 5 [host] tree 41 has acacia chundra with lot of parasite fruits,,,2018-01-24T09:53:20Z,2018-01-29T11:18:38Z,-2147483648,aranya,plot5,,Morinda coreia,1,0,0,15,7,,,,,2,,,,,,,,
16,,preethi1433@gmail.com,2018-01-29T11:30:21Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] plot 5 [host] tree 41 has acacia chundra with lot of parasite fruits,,,2018-01-24T09:53:20Z,2018-01-29T11:18:38Z,-2147483648,aranya,plot5,,Acacia holosericea,1,1,1,6,11,5,4,,,2,,,,,,,,
16,,preethi1433@gmail.com,2018-01-29T11:30:21Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] plot 5 [host] tree 41 has acacia chundra with lot of parasite fruits,,,2018-01-24T09:53:20Z,2018-01-29T11:18:38Z,-2147483648,aranya,plot5,,Manilkara hexandra,1,1,0,7,14,8,7,5,,2,,,,,,,,
16,,preethi1433@gmail.com,2018-01-29T11:30:21Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] plot 5 [host] tree 41 has acacia chundra with lot of parasite fruits,,,2018-01-24T09:53:20Z,2018-01-29T11:18:38Z,-2147483648,aranya,plot5,,Acacia chundra,1,0,0,3.4,11,5,,,,2,,,,,,,,
16,,preethi1433@gmail.com,2018-01-29T11:30:21Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] plot 5 [host] tree 41 has acacia chundra with lot of parasite fruits,,,2018-01-24T09:53:20Z,2018-01-29T11:18:38Z,-2147483648,aranya,plot5,,Acacia mangium,1,1,1,13.5,21,,,,,1,1,1,0,0,2,,,
16,,preethi1433@gmail.com,2018-01-29T11:30:21Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] plot 5 [host] tree 41 has acacia chundra with lot of parasite fruits,,,2018-01-24T09:53:20Z,2018-01-29T11:18:38Z,-2147483648,aranya,plot5,,Acacia mangium,1,1,1,13.5,21,,,,,1,3,1,1,0,2,,,
16,,preethi1433@gmail.com,2018-01-29T11:30:21Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] plot 5 [host] tree 41 has acacia chundra with lot of parasite fruits,,,2018-01-24T09:53:20Z,2018-01-29T11:18:38Z,-2147483648,aranya,plot5,,Acacia mangium,1,1,1,13.5,21,,,,,1,4,1,1,0,2,,,
16,,preethi1433@gmail.com,2018-01-29T11:30:21Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] plot 5 [host] tree 41 has acacia chundra with lot of parasite fruits,,,2018-01-24T09:53:20Z,2018-01-29T11:18:38Z,-2147483648,aranya,plot5,,Acacia chundra,1,0,1,16,15,,,,,2,,,,,,,,
16,,preethi1433@gmail.com,2018-01-29T11:30:21Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] plot 5 [host] tree 41 has acacia chundra with lot of parasite fruits,,,2018-01-24T09:53:20Z,2018-01-29T11:18:38Z,-2147483648,aranya,plot5,,Dodonaea angustifolia,1,0,0,7,4,5,3,,,2,,,,,,,,
16,,preethi1433@gmail.com,2018-01-29T11:30:21Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] plot 5 [host] tree 41 has acacia chundra with lot of parasite fruits,,,2018-01-24T09:53:20Z,2018-01-29T11:18:38Z,-2147483648,aranya,plot5,,Dodonaea angustifolia,1,0,1,5,5,4,3,,,2,,,,,,,,
16,,preethi1433@gmail.com,2018-01-29T11:30:21Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] plot 5 [host] tree 41 has acacia chundra with lot of parasite fruits,,,2018-01-24T09:53:20Z,2018-01-29T11:18:38Z,-2147483648,aranya,plot5,,Acacia holosericea,1,1,1,0.4,7.5,6,,,,2,,,,,,,,
16,,preethi1433@gmail.com,2018-01-29T11:30:21Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] plot 5 [host] tree 41 has acacia chundra with lot of parasite fruits,,,2018-01-24T09:53:20Z,2018-01-29T11:18:38Z,-2147483648,aranya,plot5,,Acacia chundra,1,0,0,8.2,15,,,,,1,3,1,1,1,1,,,
16,,preethi1433@gmail.com,2018-01-29T11:30:21Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] plot 5 [host] tree 41 has acacia chundra with lot of parasite fruits,,,2018-01-24T09:53:20Z,2018-01-29T11:18:38Z,-2147483648,aranya,plot5,,Acacia chundra,1,0,0,11.5,13,,,,,2,,,,,,,,
16,,preethi1433@gmail.com,2018-01-29T11:30:21Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] plot 5 [host] tree 41 has acacia chundra with lot of parasite fruits,,,2018-01-24T09:53:20Z,2018-01-29T11:18:38Z,-2147483648,aranya,plot5,,Acacia chundra,1,0,1,12,24.5,,,,,1,2,1,1,0,1,,,
16,,preethi1433@gmail.com,2018-01-29T11:30:21Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] plot 5 [host] tree 41 has acacia chundra with lot of parasite fruits,,,2018-01-24T09:53:20Z,2018-01-29T11:18:38Z,-2147483648,aranya,plot5,,Acacia chundra,1,0,1,12,24.5,,,,,1,2,1,1,0,1,,,
16,,preethi1433@gmail.com,2018-01-29T11:30:21Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] plot 5 [host] tree 41 has acacia chundra with lot of parasite fruits,,,2018-01-24T09:53:20Z,2018-01-29T11:18:38Z,-2147483648,aranya,plot5,,Acacia chundra,1,0,1,12,24.5,,,,,1,4,1,1,0,1,,,
16,,preethi1433@gmail.com,2018-01-29T11:30:21Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] plot 5 [host] tree 41 has acacia chundra with lot of parasite fruits,,,2018-01-24T09:53:20Z,2018-01-29T11:18:38Z,-2147483648,aranya,plot5,,Dodonaea angustifolia,1,0,1,6,6,4,,,,2,,,,,,,,
16,,preethi1433@gmail.com,2018-01-29T11:30:21Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] plot 5 [host] tree 41 has acacia chundra with lot of parasite fruits,,,2018-01-24T09:53:20Z,2018-01-29T11:18:38Z,-2147483648,aranya,plot5,,Carmona retusa,1,0,0,5,9,3,,,,2,,,,,,,,
16,,preethi1433@gmail.com,2018-01-29T11:30:21Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] plot 5 [host] tree 41 has acacia chundra with lot of parasite fruits,,,2018-01-24T09:53:20Z,2018-01-29T11:18:38Z,-2147483648,aranya,plot5,,Ziziphus oenoplia,1,0,1,6,15,,,,,2,,,,,,,,
16,,preethi1433@gmail.com,2018-01-29T11:30:21Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] plot 5 [host] tree 41 has acacia chundra with lot of parasite fruits,,,2018-01-24T09:53:20Z,2018-01-29T11:18:38Z,-2147483648,aranya,plot5,,Ziziphus oenoplia,1,0,0,5,17,5,,,,2,,,,,,,,
16,,preethi1433@gmail.com,2018-01-29T11:30:21Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] plot 5 [host] tree 41 has acacia chundra with lot of parasite fruits,,,2018-01-24T09:53:20Z,2018-01-29T11:18:38Z,-2147483648,aranya,plot5,,Dodonaea angustifolia,1,0,0,6,8,,,,,2,,,,,,,,
16,,preethi1433@gmail.com,2018-01-29T11:30:21Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] plot 5 [host] tree 41 has acacia chundra with lot of parasite fruits,,,2018-01-24T09:53:20Z,2018-01-29T11:18:38Z,-2147483648,aranya,plot5,,Acacia mangium,1,1,1,14,23,,,,,2,,,,,,,,
16,,preethi1433@gmail.com,2018-01-29T11:30:21Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] plot 5 [host] tree 41 has acacia chundra with lot of parasite fruits,,,2018-01-24T09:53:20Z,2018-01-29T11:18:38Z,-2147483648,aranya,plot5,,Acacia mangium,1,1,1,14,18,,,,,2,,,,,,,,
16,,preethi1433@gmail.com,2018-01-29T11:30:21Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] plot 5 [host] tree 41 has acacia chundra with lot of parasite fruits,,,2018-01-24T09:53:20Z,2018-01-29T11:18:38Z,-2147483648,aranya,plot5,,Acacia mangium,1,1,1,19,28,,,,,2,,,,,,,,
16,,preethi1433@gmail.com,2018-01-29T11:30:21Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] plot 5 [host] tree 41 has acacia chundra with lot of parasite fruits,,,2018-01-24T09:53:20Z,2018-01-29T11:18:38Z,-2147483648,aranya,plot5,,Acacia holosericea,1,1,0,20,12,,,,,2,,,,,,,,
16,,preethi1433@gmail.com,2018-01-29T11:30:21Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] plot 5 [host] tree 41 has acacia chundra with lot of parasite fruits,,,2018-01-24T09:53:20Z,2018-01-29T11:18:38Z,-2147483648,aranya,plot5,,Acacia mangium,1,1,1,25,20,,,,,2,,,,,,,,
16,,preethi1433@gmail.com,2018-01-29T11:30:21Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] plot 5 [host] tree 41 has acacia chundra with lot of parasite fruits,,,2018-01-24T09:53:20Z,2018-01-29T11:18:38Z,-2147483648,aranya,plot5,,Acacia mangium,1,1,1,25,18,,,,,2,,,,,,,,
16,,preethi1433@gmail.com,2018-01-29T11:30:21Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] plot 5 [host] tree 41 has acacia chundra with lot of parasite fruits,,,2018-01-24T09:53:20Z,2018-01-29T11:18:38Z,-2147483648,aranya,plot5,,Acacia mangium,1,1,1,26,11,6.5,,,,2,,,,,,,,
16,,preethi1433@gmail.com,2018-01-29T11:30:21Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] plot 5 [host] tree 41 has acacia chundra with lot of parasite fruits,,,2018-01-24T09:53:20Z,2018-01-29T11:18:38Z,-2147483648,aranya,plot5,,Acacia mangium,1,1,1,24,14,,,,,2,,,,,,,,
16,,preethi1433@gmail.com,2018-01-29T11:30:21Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] plot 5 [host] tree 41 has acacia chundra with lot of parasite fruits,,,2018-01-24T09:53:20Z,2018-01-29T11:18:38Z,-2147483648,aranya,plot5,,Morinda coreia,1,0,0,7,21.5,,,,,2,,,,,,,,
16,,preethi1433@gmail.com,2018-01-29T11:30:21Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] plot 5 [host] tree 41 has acacia chundra with lot of parasite fruits,,,2018-01-24T09:53:20Z,2018-01-29T11:18:38Z,-2147483648,aranya,plot5,,Morinda coreia,1,0,0,4,24.5,,,,,2,,,,,,,,
16,,preethi1433@gmail.com,2018-01-29T11:30:21Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] plot 5 [host] tree 41 has acacia chundra with lot of parasite fruits,,,2018-01-24T09:53:20Z,2018-01-29T11:18:38Z,-2147483648,aranya,plot5,,Acacia holosericea,1,1,1,4,18,15,6,5,,1,2,1,0,0,1,,,
16,,preethi1433@gmail.com,2018-01-29T11:30:21Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] plot 5 [host] tree 41 has acacia chundra with lot of parasite fruits,,,2018-01-24T09:53:20Z,2018-01-29T11:18:38Z,-2147483648,aranya,plot5,,Acacia auriculiformis,1,0,0,5,10,2,,,,2,,,,,,,,
17,,preethi1433@gmail.com,2018-01-29T11:30:22Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] plot 6 acacia chundra,,,2018-01-25T01:41:25Z,2018-01-29T11:18:43Z,-2147483648,aranya,plot6,,Memecylon umbellatum,1,0,0,7,15,,,,,2,,,,,,,,
17,,preethi1433@gmail.com,2018-01-29T11:30:22Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] plot 6 acacia chundra,,,2018-01-25T01:41:25Z,2018-01-29T11:18:43Z,-2147483648,aranya,plot6,,Memecylon umbellatum,1,0,0,5,12,,,,,2,,,,,,,,
17,,preethi1433@gmail.com,2018-01-29T11:30:22Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] plot 6 acacia chundra,,,2018-01-25T01:41:25Z,2018-01-29T11:18:43Z,-2147483648,aranya,plot6,,Manilkara hexandra,1,0,0,7,5,4.2,11,5,,2,,,,,,,,
17,,preethi1433@gmail.com,2018-01-29T11:30:22Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] plot 6 acacia chundra,,,2018-01-25T01:41:25Z,2018-01-29T11:18:43Z,-2147483648,aranya,plot6,,Dodonaea angustifolia,1,0,1,2,11,8,,,,2,,,,,,,,
17,,preethi1433@gmail.com,2018-01-29T11:30:22Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] plot 6 acacia chundra,,,2018-01-25T01:41:25Z,2018-01-29T11:18:43Z,-2147483648,aranya,plot6,,Dolichandrone falcata,1,0,0,7,15,,,,,2,,,,,,,,
17,,preethi1433@gmail.com,2018-01-29T11:30:22Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] plot 6 acacia chundra,,,2018-01-25T01:41:25Z,2018-01-29T11:18:43Z,-2147483648,aranya,plot6,,Acacia chundra,1,0,1,3,32,,,,,1,1,1,0,0,1,,,
17,,preethi1433@gmail.com,2018-01-29T11:30:22Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] plot 6 acacia chundra,,,2018-01-25T01:41:25Z,2018-01-29T11:18:43Z,-2147483648,aranya,plot6,,Acacia chundra,1,0,1,9,37,,,,,1,3,1,1,0,2,,,
17,,preethi1433@gmail.com,2018-01-29T11:30:22Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] plot 6 acacia chundra,,,2018-01-25T01:41:25Z,2018-01-29T11:18:43Z,-2147483648,aranya,plot6,,Acacia chundra,1,0,1,9,37,,,,,1,3,1,1,0,2,,,
17,,preethi1433@gmail.com,2018-01-29T11:30:22Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] plot 6 acacia chundra,,,2018-01-25T01:41:25Z,2018-01-29T11:18:43Z,-2147483648,aranya,plot6,,Acacia chundra,1,0,1,9,37,,,,,1,1,1,1,0,1,,,
17,,preethi1433@gmail.com,2018-01-29T11:30:22Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] plot 6 acacia chundra,,,2018-01-25T01:41:25Z,2018-01-29T11:18:43Z,-2147483648,aranya,plot6,,Acacia chundra,1,0,1,3,29,,,,,2,,,,,,,,
17,,preethi1433@gmail.com,2018-01-29T11:30:22Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] plot 6 acacia chundra,,,2018-01-25T01:41:25Z,2018-01-29T11:18:43Z,-2147483648,aranya,plot6,,Acacia chundra,1,0,1,2,23,,,,,2,,,,,,,,
17,,preethi1433@gmail.com,2018-01-29T11:30:22Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] plot 6 acacia chundra,,,2018-01-25T01:41:25Z,2018-01-29T11:18:43Z,-2147483648,aranya,plot6,,Acacia holosericea,1,0,0,0,5,,,,,1,1,1,1,1,2,,,
17,,preethi1433@gmail.com,2018-01-29T11:30:22Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] plot 6 acacia chundra,,,2018-01-25T01:41:25Z,2018-01-29T11:18:43Z,-2147483648,aranya,plot6,,Acacia holosericea,1,1,1,0.2,11,,,,,1,1,0,0,0,2,,,
17,,preethi1433@gmail.com,2018-01-29T11:30:22Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] plot 6 acacia chundra,,,2018-01-25T01:41:25Z,2018-01-29T11:18:43Z,-2147483648,aranya,plot6,,Acacia holosericea,1,1,1,0.2,11,,,,,1,1,0,0,0,1,,,
17,,preethi1433@gmail.com,2018-01-29T11:30:22Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] plot 6 acacia chundra,,,2018-01-25T01:41:25Z,2018-01-29T11:18:43Z,-2147483648,aranya,plot6,,Acacia holosericea,1,1,1,0.2,11,,,,,1,1,0,0,0,1,,,
17,,preethi1433@gmail.com,2018-01-29T11:30:22Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] plot 6 acacia chundra,,,2018-01-25T01:41:25Z,2018-01-29T11:18:43Z,-2147483648,aranya,plot6,,Dodonaea angustifolia,0,0,1,2,5,7,3,6,,2,,,,,,,,
17,,preethi1433@gmail.com,2018-01-29T11:30:22Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] plot 6 acacia chundra,,,2018-01-25T01:41:25Z,2018-01-29T11:18:43Z,-2147483648,aranya,plot6,,Acacia chundra,1,0,0,2,24,,,,,2,,,,,,,,
17,,preethi1433@gmail.com,2018-01-29T11:30:22Z,2018_01_08_SMAP_Parasite (2018_01_12 13:51:07) (2018_01_12 13:52:50),3,Yes,[basic] plot 6 acacia chundra,,,2018-01-25T01:41:25Z,2018-01-29T11:18:43Z,-2147483648,aranya,plot6,,Acacia chundra,1,0,1,0.5,22,,,,,1,3,1,1,0,1,,,
